WS_Pa,S_m2,TO_cond,V_LOF,TO_sls,TO_adrpy_sls,CLIMB_cond,CLIMB_sls,CLIMB_adrpy_sls,DASH_nom_cond,DASH_nom_sls,DASH_hi_cond,DASH_hi_sls,DASH_adrpy_sls,TURN_cond,TURN_CL,TURN_sls,CEIL_cond,CEIL_sls,CLa_low,CL_rot,ADRpy_CLa
1120.0,0.2188984375,1.6361121079108167,63.45977419302064,1.7100346147364596,2.186739266986604,0.7933234934835923,1.018189397604325,1.24417218845946,1.6102716784153552,2.111526807866397,1.951481366183498,2.5589503156406646,3.486650636178738,0.6888021283337966,0.10418550857476364,0.9894126292236949,0.37110598064800304,0.6603254204320534,2.6232621206207116,0.5494147337721607,2.873174447425566
1140.0,0.2150581140350877,1.6639989517146478,64.02387216832575,1.7398802142588523,2.224571162449438,0.7900791806882969,1.0140254910544553,1.239084120623671,1.6032904990380592,2.1023724846529435,1.9422816777431549,2.5468868924145176,3.4702138409784338,0.6855558872178434,0.10605574915135131,0.9847496471777497,0.3690758702967816,0.6567131545535758,2.6232621206207116,0.5494147337721607,2.873174447425566
1160.0,0.21135021551724137,1.691885795518479,64.58304324064534,1.7697435935123524,2.262412795699143,0.7869505569272885,1.0100100653564674,1.2341774883310772,1.5965534173967275,2.0935382433984144,1.9334025873512952,2.535243864940836,3.454349848270161,0.6824507191515551,0.10792599016379541,0.9802893059937299,0.36712206571534806,0.653236662934054,2.623262120620712,0.5494147337721608,2.873174447425566
1180.0,0.20776800847457627,1.719772639322311,65.13741429485835,1.7996246218849423,2.300263998829293,0.7839317398086079,1.0061355707665618,1.2294430662044677,1.5900480217420745,2.0850078087489674,1.9248277934122338,2.5239998571644118,3.4390295325034774,0.6794794632279021,0.10979623158993368,0.9760213195654223,0.3652406879330826,0.649889043548086,2.623262120620712,0.5494147337721608,2.873174447425566
1200.0,0.20430520833333332,1.7476594831261418,65.68710686136941,1.829523172020629,2.3381246089694865,0.7810172391013374,1.0023949608592182,1.224872243894254,1.5837627277747655,2.0767659903743474,1.9165420811033296,2.5131349181003797,3.424225709831302,0.6766354360679924,0.11166647340908141,0.9719360877199913,0.36342811659109453,0.6466638545296512,2.623262120620712,0.5494147337721608,2.873174447425566
1220.0,0.2009559426229508,1.775546326929973,66.23223742720695,1.8594391196874152,2.3759944680648406,0.7782019245912486,0.9987816512715914,1.2204569756663617,1.5776867108216523,2.06879859403153,1.9085312332952313,2.5026304050251804,3.4099129789539067,0.6739123926772548,0.11353671560191031,0.9680246399908196,0.36168096874444555,0.6435550764539626,2.623262120620712,0.5494147337721608,2.873174447425566
1240.0,0.19771471774193547,1.803475338958827,66.77291772426051,1.8894165213240997,2.413929864326132,0.7756552712503422,0.9955131543061244,1.2164630497503524,1.5729718792910916,2.062616101161041,1.9012227582652383,2.4930469035842067,3.3968551555206976,0.6715164245839722,0.11540062314216712,0.9645830114110049,0.3601121073953057,0.6407635314937832,2.623262120620712,0.5494147337721608,2.873174447425566
1260.0,0.19457638888888887,1.8314217056210942,67.30925499667794,1.9194293033373608,2.451897467218057,0.7732635560621904,0.9924435123924935,1.2127121139161596,1.568880464928856,2.0572510865341602,1.8943279238932558,2.48400580337274,3.3845363708958485,0.6693090724432453,0.11726192351542787,0.9614123155096114,0.35864582801693823,0.6381545152087298,2.623262120620712,0.5494147337721608,2.873174447425566
1280.0,0.19153613281249998,1.85936807228336,67.84135224923484,1.949459175010245,2.489873907570848,0.7709500327875706,0.9894742257286323,1.209083806751076,1.5649199443746407,2.0520577111333327,1.8876515902045983,2.4752512200618453,3.372607974598413,0.6671969819261526,0.11912322388868864,0.9583784557903764,0.3572310592866879,0.6356371541169322,2.623262120620712,0.5494147337721608,2.873174447425566
1300.0,0.18858942307692306,1.8873144389456267,68.36930847830561,1.9795060229289227,2.5278590438619344,0.7687110926695393,0.9866006626629021,1.2055724686281515,1.5610842763757689,2.047028053148127,1.8811836725523439,2.466769929794573,3.3610519487055868,0.6651757680719679,0.12098452426194937,0.9554751335858853,0.3558654247504865,0.6332072196876914,2.623262120620712,0.5494147337721608,2.873174447425566
