MN,alt_m,T_K,P_Pa,V_mps,q_Pa,Fn_T4mode_N,Nmech_pct_T4mode,conv_T4,Fn_Nmode_N,T4_Nmode_K,conv_N,Fn_N,binding,T4_K,Nmech_pct,NcPct,W_kgps,Wf_kgps,TSFC_kgpNh,OPR,comp_PR,comp_eff,NPR,Vj_mps,Fram_N,CDS_allow_m2
0.9,5000,255.64999999999998,54019.75768437438,288.4750128780654,30629.20260704027,472.48196736778215,100.58832004682999,True,463.16586509552275,1137.9482993548527,True,463.16586509552275,N,1137.9482993548527,100.0,101.62283262478533,1.0269380628103286,0.017309796876214343,0.13454201557284573,4.097408194701247,4.097408194701247,0.7752044302226851,3.107342947608401,568.0797620896259,296.32505265270623,0.015121708228508104
1.0,5000,255.64999999999998,54019.75768437438,320.52779208673934,37813.83037906206,500.0000005263381,100.00000000010324,True,500.0000005023909,1149.9999999564648,True,500.0000005023909,N,1149.9999999564648,100.0,100.0,1.120403621811604,0.01896463561980546,0.13654537693921195,3.999999999943414,3.999999999943414,0.7799999999977769,3.402389340300712,571.1035049930853,359.21636502491236,0.013222675288120149
0.0,6000,249.14999999999998,47180.863673477994,0.0,0.0,396.47868986205134,107.75695298320917,True,349.991686481709,1067.2235905222703,True,349.991686481709,N,1067.2235905222703,100.0,110.9752591113727,0.6043979752735699,0.009775768711533035,0.10055315277194843,4.569419491402311,4.569419491402311,0.7482797697020255,2.0162991028887323,549.2788893283163,0.00019130479577364817,
0.3,6000,249.14999999999998,47180.863673477994,94.92803561119338,2972.3944114291135,361.17746700774984,106.59568066060743,True,318.51137847385934,1066.3084684436824,True,318.51137847385934,N,1066.3084684436824,100.0,109.98776383623219,0.6348794191119248,0.010181625143800437,0.11507862249084733,4.511250608916294,4.511250608916294,0.7508011102773099,2.1132758684876185,548.9310344442064,60.28584603999932,0.10715649889838157
0.6,6000,249.14999999999998,47180.863673477994,189.85607122238676,11889.577645716454,376.41148419552746,103.36173940411689,True,350.58564498269675,1100.6249413221756,True,350.58564498269675,N,1100.6249413221756,100.0,107.17629622140572,0.7377780321598938,0.012240142362960567,0.12568829709755766,4.405535572659266,4.405535572659266,0.7591680571921258,2.500582676859986,558.1188023736493,140.11344995464069,0.029486803941181614
0.8,6000,249.14999999999998,47180.863673477994,253.1414282965157,21137.026925718146,408.6476248855537,100.93440406543752,True,397.2212178222588,1131.1991743014241,True,397.2212178222588,N,1131.1991743014241,100.0,104.4790031071754,0.8481815363006229,0.01446091487820417,0.13105869339245405,4.290871535101308,4.290871535101308,0.7671665442044119,2.9227003426592657,566.2277406756779,214.77397637875964,0.018792672177511686
0.9,6000,249.14999999999998,47180.863673477994,284.78410683358015,26751.549702862027,430.1477026036257,100.66208031037021,True,420.8769996537006,1136.7046331815172,True,420.8769996537006,N,1136.7046331815172,100.0,102.93802034049754,0.9158629397357603,0.015567288300397846,0.13315585831361829,4.188360492164596,4.188360492164596,0.7714995982181782,3.168466384046061,567.7219804858067,260.9010649103312,0.01573280816732172
1.0,6000,249.14999999999998,47180.863673477994,316.4267853706446,33026.6045714346,456.5229824085177,100.47314999096446,True,448.42465564134045,1138.5724208511076,True,448.42465564134045,N,1138.5724208511076,100.0,101.29390672293614,0.9978013577704337,0.01678955794420536,0.13478832644559657,4.075253936754118,4.075253936754118,0.7761454647490241,3.458677434164167,568.2436918500426,315.82532169228625,0.013577679614972965
0.0,8000,236.14999999999998,35599.64218895414,0.0,0.0,233740249.0389972,79.59084521431038,False,275.43557032972757,1044.2904738833051,True,275.43557032972757,N,1044.2904738833051,100.0,113.98891216241138,0.4737517982735611,0.00753133086023095,0.09843605597575691,4.7070746749590695,4.7070746749590695,0.7399570096698347,2.0668278697682636,542.999718121937,0.00014599664537260054,
0.3,8000,236.14999999999998,35599.64218895414,92.41831011763847,2242.7774579041106,2553541.5682152775,79.59084521431038,False,254.53188966210897,1052.8534324056816,True,254.53188966210897,N,1052.8534324056816,100.0,112.97430476679604,0.49771848157624615,0.00797648916017023,0.11281635925381167,4.661739461460309,4.661739461460309,0.7426759944362529,2.185385806012217,545.4809027515681,46.014745853133576,0.11348958799504369
